text,label
packing rapi.barang mantap.tq,positif
barang sesuai dan pelayanan cepat trims,positif
sip banget.,positif
barang sudah diterima bagus,positif
barang cepat sampe .barang bagus,positif
respon cepat. barang sudah di terima. terima ka ,positif
"pelayanan cepat, kualitas barang sesuai. recomended ",positif
okokokokokokokokokokokokokokok,positif
"respon penjual cepat, barang ok. recomended penjual",positif
produk sesuai harapan dan pengiriman cepat. hanya saja ada kekeliruan ketika memberi informasi mengenai delivery tracking.,positif
"bagus, terima kasih ya.",positif
"barang sesuai pesanan, terima ka ya",positif
barang bagus dan pengiriman cepat,positif
"respon penjual cepat, barang ok. recomended penjual! ",positif
cepat sampai nya. barang sesuai foto. terima kasih bro.,positif
"recomended penjual, kualitas produk sangat bagus dan bahan kacamata ok banget! terima kasih penjual senang ",positif
barang sesuai pesanan dan respon cepat,positif
prodak bagus sesuai gambar. cepet pengiriman dan fast respon. jelas dan akurat tokonya. semoga prodak awet.,positif
"barang bagus, sesuai deskripsi",positif
ank-ank sgt suka. qualitas jg lumayan. terima kasih,positif
"kacamata renangnya berfungsi dengan baik, dan cepet sampai",positif
barangnya bagus utk harga yang lumayan murah,positif
barang ok sesuai pesanan tapi sayang pas kita buka box pengaitnya patah but it's ok,netral
terima ka .produk sesuai harga.,positif
"barangnya bagus, pelyanan cepat. terima kasih you",positif
okay mba terima ka sekali sudah berkali kali order disini tetap konsisten,positif
"barang bagus, god penjual",positif
kacamata murah meriah bagus,positif
"halo. maf baru sempat konfirmasi, barang bagus dan sesuau deskripsi produk, sudh kesekian kali order dan barang selalu sesuai. thankyou",positif
"keren, sesuai ekspektasi. pengiriman cepat packing rapi",positif
"belum dicoba pakai, tapi cukup memuaskan",positif
barang sudah diterima dengan baik,positif
terima ka .,positif
oke sudah sampai gan. terima ka senang ,positif
"kacamata renangnya bagus, anak-anak suka. terima ka penjual dan toped",positif
"cepat responya, cepat datangnya, dan sangat bagus barangnya, puas saya anak saya senang sekali. semoga awet.",positif
terima ka pesanan sudah sampai,positif
maf baru sempat memberi ulasan. terima ka barang sudah di terima dengan baik dan dengan kualitas yang bagus sesuai gambar,positif
barang sesuai harapan terima ka ,positif
sudah di terima dengan baik. barang oke,positif
godlah.,positif
sip dan trims .,positif
untuk anak-anak cukup bagus tks.,positif
barang bagus sesuai harga.,positif
paket udah diterima sesuai pesanan,positif
sip. lumayan lah untk anak,netral
"barang sudah diterima, terimaka ",positif
sesuai pesanan tapi hinga sat ini belum pernah dipakai,positif
barang bagus sesuai harga. penjual respon cepat,positif
"thank barang sudah sampai, cuma kirimnya yang agak lama.",positif
produk yang dikirim sesuai dengan tampilan. trims banyak,positif
orderan sudah sampai tidak ada cacat sama sekalipun,positif
mantap barang oke. terimaka .,positif
"produk ok , packaging ok, komunikasi dengan penjual ok, terima kasih.",positif
produk bagus. anak-anak suka.,positif
barang mantap gan.terima kasih,positif
produk yang diterima sesuai dengan yang tertera pada deskripsi dan gambar produk. penjualnya ramah dan respon nya cepat senang ,positif
sangat bagus barang nya sesuai dengan gambar,positif
barang cepat terkirim. barang sesuai denga. foto,netral
"sesuai gambar yang di display, mantap.",positif
tks gan.,positif
"barang bagus, respon cepat. terima ka !",positif
sesuai deskripsi. tidak pecah. packing oke,positif
barang sudah sampai. sesuai dengan harapan. terima kasih.,positif
barang sesuai pesanan packing rapih.,positif
response cepat dan barang sesuai digambar,netral
bagus kacamatanya. pengiriman jg cepat,positif
barang bagus packingnya juga rapi. terima kasih. recomended penjual.,positif
"barang bagus. response cepat, recomended penjual. terima kasih.",positif
tq .,positif
"dag dig dug nungu paket, tapi dah nyampe dengan selamat, barangnya mantap gan",positif
"god.,.",positif
ok gan. barangnya sudah diterima dan kualitas sip .,positif
bagus anak anak ku suka banget.,positif
maka udah fast respond.,positif
"barang diterima dengan baik, sesuai pesanan. terima kasih much gan.",positif
"mantap barangnya, recomended penjual",positif
ok sudah diterima dengan baik (baru tiba tangal 2 sept),netral
"saya pelangan yang puas,dan penjualnya fast response dan sabar senang terimaka ",positif
ok .,netral
wokeh bagus.,positif
fast .respon mantap lah untuk anak-anak,positif
"barang sudah diterima, terima kasih.",positif
"kualitas bagus, respon penjual via wa maupun toped juga cepat",positif
barang da nyampe dengan selamat.warnanya lucu lucu makasi toko pedia,positif
kacamatanya sesuai pesanan dan cepat datang. tq.,positif
barang sesuai foto.worthed lah sesuai harga.belum dcoba.smg ga bocor pas renang.hehe.trims,positif
recomended . fast respon . mancaf.,netral
barang dh nyampek. sip. tengkyu.,positif
"kacamatanya sudah nyampe, paketnya di packing rapih. sedikit kecewa pesan pink dan biru yang datang biru semua, sebelum pesan sudah tanya dulu padahal ready atau ngk nya. tapi ya sudahlah, kacamatanya tetep okeh. maka .",positif
"packing sangat aman, kiriman sesuai",positif
biarkan bintang yang berbicara. terima kasih gan,positif
"terima kasih paket sudah diterima, sesuai dengan pesanan. anak-anak suka bgt, ukuranya pas sm mrk",positif
barang bagus.belum dicoba .mudah-mudahan bagus kualitasnya,positif
"god and fast response, fair price",positif
"barang cepat sampai, pemilihan warna sesuai keinginan mantap gan.",positif
barang sesuai deskripsi. keren pol,positif
barang sesuai gambar dan kualitas oke,positif
"barang sudah diterima, bagus dan recomended",positif
kacamata nya sudah sampai anaku suka. terima ka ,positif
"barang diterima sesuai pesanan. penjual yang bagus. meskipun begitu, ada kekurangan, yaitu: nomer resi yang ditulis di web tokopedia bukan resi punya saya. mungkin penjual ini terlalu banyak orderan, jadinya salah masukin nomer resi. akibatnya, di web tertulis sudah terkirim dan diterima (oleh orang lain), padahal barangnya belum diterima di rumah saya. meskipun begitu, setelah ditelepon, penjual ini cukup responsif dan memberikan nomor resi yang benar untuk saya lewat sms.",positif
kualitasnya cukup baik. terima ka ,positif
kaca mata murah dan berkualitas,positif
"respon cepat, barang sesuai, packing bagus, pengiriman cepat, memuaskan. recomended.",positif
packing rapi.barang sesuai pesanan god .matursuwun,positif
recomended penjual barang sesuai pesanan,positif
sesuai yang saya mau.,positif
"proses cepat, recomanded penjual",positif
juos,positif
"barang diterima dengan baik, tak ada yang rusak, kualitas barang bagus.ditingkatkan pengirimanya agar lebih cepat",positif
"bolanya enak untuk dipakai, kemasan rapih.gak nyesil beli disini walaupun agak lama dikit, besok beli lagi ah",positif
terima ka .barang sudah saya terima,positif
"pelayanan oke, barang sesuai harapan",positif
barang sesuai deskripsi,positif
"produk sesuai dengan spesifikasi, response baik, fast delivery",positif
"mantapz sekali, excelent.",positif
pengiriman cepat. barang sesuai pesanan. terima kasih,positif
sudah diterima .terima kasihx,positif
"barang bagus, bakalan beli lagi",positif
barang bagus. packing rapih. sukses terus,positif
"kirain bagus. ya, sesuai harganya murah.",negatif
barang bagus murah sesuai dengan harga.,positif
"sesuai dengan gambar , kwalita oke dan pengiriman cepat. tks",positif
"pengiriman cepat, barang sesuai.",positif
"barang sudah diterima, packing bagus dan rapi",positif
maf lambat konfirmasi gan .barang udah diterima cepat dan aman trimaka ,positif
produk sesuai.thank,positif
god penjual.barang ok sesuai deskripsi.,positif
terima kasih gan. responya cepat.,positif
"terima ka , barang sudah sampai. packing aman, barang selamat dan tidak rusak.",positif
"kualitas dan akurasi sesuai, terimaka .",positif
bagus. sesuai.,positif
barang sudah sampai dengan selamat. ga nyangka bakalan cepet nyampenya. kualitas bola bagus. recomended +,positif
"bolanya ok, profesional punya. rekomended",positif
barang sudah diterima. semua baik tidak ada yang penyok,positif
"sesuai orderan sangat pesanan, god",positif
"pengemasan nya bagus gan, pokok nya sesuai harapan ",positif
barang sampai sesuai schedule. saya sudah pesan 3x. sip,positif
mantap. top markotop h. maka ,netral
"barang sudah di terima, pengepakan bagus",positif
barang sudah diterima dan sesuai harapan,positif
"ada 4 biji penyok semua, sayang bgt",negatif
barang produk nya okelah pokoknya.,positif
"barang sudah diterima, terimakaih",positif
sesuai dengan yang di harapkan. trims,positif
ok.,positif
barang sudah sampai dan sesuai pesanan,positif
mantap,positif
"sip lah barang sudah saya terima, maka bos",positif
bola pingpongnya bagus dan harganya murah,positif
"sesuai dan cepat, terima ka .",positif
barang sesuai gambar. pelayanan baik dan memuaskan,positif
terima ka gan. pesanan bola dhs *1 sudah smpi sesuai dengan pesanan.,positif
terima ka barang sudah sampai om,positif
mantap,positif
trims.,positif
bolanya asli kualitas bagus.recomended penjual,positif
barang sudah diterima. thank you,positif
gan barang sudah diterima dengan selamat. thank ya.,positif
maka .,positif
"barang mantap, oke tks ya, recomended penjual.",positif
terima ka atas dikirimkanya dan sudah kami terima dengan baik,positif
mantaf buanget!,positif
paket sudah kami terima dengan baik. terima ka .,positif
waktu proces lumayan cepat .,netral
bola kualitas bagus dan original kemasanya juga sangat baik,positif
"awalnya trjadi kesalahan memasukan nmr resi,tapi cepat di perbaiki.dn barang sudh ditrima dng baik.mantap.sesuai pesanan yang dinginkan.terima kasih min",positif
bagus lah sesuai dengan harganya.,positif
"trima ka barang dah nyampe dengan selamat, semoga sukses. kemasan ok barang ok",positif
barang sudah datang. sebetulnya terlambat tapi karena jne nya. telp saya mau kirim jam 8 malam sedih . tapi untuk penjual jempol aja senang ,positif
"barang sesuai ikalauan, pengiriman cepat",positif
"kualitas oke , barang sesuai digambar",positif
"barang bagus, pengiriman cepat, sesuai penawaran",positif
"barang sesuai ,pengiriman cpt .sukses gan",positif
lumayan untuk pemula.,positif
"bola ping pong ma dalam keadan baik, packaging dikemas dengan baik mantap, sukses terus jualanya",positif
"pengiriman cepat, barang sesuai dengan foto",positif
yha. manteplah.,positif
"barangnya bagus, sesuai dengan harga. recomended",positif
bahan deker kurang bagus.,netral
"terimaka barang sudah sampai, maf baru sempat ka review",positif
maka gan barang udah nyampe.topmarkotop .maf kalauo telat refiewnya,positif
sudah sampe. selasa pesan jumat datang.,positif
ok.mantap tenan.,positif
cukup bagus barangnya. mudah dipakai. sayang agak terlalu besar untuk kaki saya,positif
"barang bagus pengiriman cepat,terima kasih toped",positif
barang sudah diterima dlm kondisi baik. trims gan,netral
barang cepat sampai terima ka ,positif
oke lah.,positif
barang sudah terima kualitas biasa aj,netral
mksh sis barang sudh nyampe dengan selamat mudah mudahan lancar ya sus usahanya,positif
"barangnya sesuai dengan harganya, bagus",positif
"terima kasih gan , barang sampai dengan selamat dan sesuai gambar",positif
udh sampai barangnya terima ka ,positif
maf baru review orange dari kmrn saya tanyain ga ada kabar sis. mks ya sisa,positif
kualitas barang sudah sesuai dengan harga yang ada. no doubt untuk itu. terima ka untuk fast servicenya warung olahraga. tungu next order ya,positif
kualitas barangnys kurang bagus,negatif
trima ka .barang sudah smpai.puas dengan semaunya.,positif
god.sesuai dengan yang dibayangkan,positif
sudah siterima dengan baik. tks ya.,positif
recomended penjual . thank you . !,positif
barang nya uda sampai. barang sesuai gambar.,positif
"barang sudah sampai, kualitas ok. terima ka ",positif
"respon dan pelayananya cepat, barang lumayan bagus, kapan kapan mau order lagi",positif
"decker sudah sampai dengan selamat, maka ",positif
barang udah nyampe. terimaka ,positif
paket sudah ditrima dengan baik. terima kasih,positif
muanteb barangnya sis mantaps mau pesen lagi saya sis minta pin ada ga sis,positif
maka ya barangnya udah sampai ^,positif
kualitas berbanding lurus dengan harga,positif
"terima kasih gan, barang udah diterima.",positif
ok.ok.ok,positif
terima kasih dekerny sudah sampe gan. sip pas,positif
harga sesuai dengan kualitas mantap.,positif
sudah sampe barang sesuai pesanan terima kasih,positif
barangnya sesuai dengan harga dan pengirimanya tepat waktu.,positif
ya lumayan lah cuma dipake sebentar,positif
manteb sesuai harga sip h,positif
"produk oke punya, bisa dipakai siapa aja. mantap pokoke. terima kasih",positif
"kualitas sesuai harga, pelayanan memuaskan, packing rapi . recomended penjual",positif
"terima kasih, lumayan sesuai harga.",positif
thanx ya. sukses selalu.,positif
done.,positif
barang udh saya terima .memuaskan gan,netral
barang nya bagus bro. sesuai apa yang di ingin kan. terima kasih ya.,positif
barang sudah lama diterima maf br tahu cara komenya. brang lumayan diterima jg tepat waktu.,netral
"cakep barangnya, langsung bisa dipakai.",positif
gak ada bordir winstarnya warna putih itu yah. y dah gp yang penting bs berfungsi dengan baik. terima kasih,positif
udah sampai dengam selamat makasih,positif
"maf gan baru busa review,barang sudah tiba dengan slamat.tq",positif
"paket sudah diterima dengan baik,maka bos",positif
barang yang dikirim memuaskan.,positif
tks gan.,positif
barang sudah diterima.tx,positif
terima kasih barang sesuai senang .,positif
barang oke dan kualitas bagus punya. nambun tidak ada cara pemakainya,negatif
"paket orderan saya udh sampai min, pelayanan god, produk nice, pakcing aman dan rapi. sukses terus lapaknya min. minta fedbacknya jg ya min ^v",positif
terima kasih. nice gods. semoga. bermanfat.,positif
waduh produknya belum liat jadi ka bintang tiga dulu ya.yang pasti cepet banget sampe balikpapan,netral
"barang mantap.sesuai harapan, pengiriman jg cepat.",positif
"paket telah diterima, pelayanan mantap, recomended pisan. maka ya. maka jg jne.",netral
barang diterima dan ok sesuai fungsinya,positif
kualitas sesuai ekspektasi.kecepatan layanan ok .,positif
terima ka sis.barangnya sudah sampai,netral
